Station_start,Station_end,Time,Adult,Senior,Standard,Student,WTCS,REF_STNSTART,Latitude_Start,Longitude_Start,REF_STNEND,Latitude_End,Longitude_End
SW4  Thanggam,NS17  CC15  Bishan,29,1.37,0.87,2,0.58,1.12,SW4 ,1.397318155,103.8756226,NS17 ,1.350838988,103.8481398
SW4  Thanggam,NS18  Braddell,35,1.45,0.87,2.2,0.58,1.18,SW4 ,1.397318155,103.8756226,NS18,1.340471684,103.8467942
SW4  Thanggam,NS19  Toa Payoh,37,1.45,0.87,2.2,0.58,1.18,SW4 ,1.397318155,103.8756226,NS19 ,1.332628987,103.8474979
SW4  Thanggam,NS2 Bukit Batok,61,1.91,0.87,2.5,0.58,1.56,SW4 ,1.397318155,103.8756226,NS2,1.349034109,103.74959
SW4  Thanggam,NS20  Novena,39,1.53,0.87,2.2,0.58,1.24,SW4 ,1.397318155,103.8756226,NS20,1.320440791,103.8438228
SW4  Thanggam,NS21 DT11  Newton,37,1.57,0.87,2.3,0.58,1.27,SW4 ,1.397318155,103.8756226,NS21 ,1.3123201,103.8379841
SW4  Thanggam,NS22  Orchard,40,1.61,0.87,2.3,0.58,1.3,SW4 ,1.397318155,103.8756226,NS22 ,1.303981012,103.8322417
SW4  Thanggam,NS23  Somerset,38,1.57,0.87,2.3,0.58,1.27,SW4 ,1.397318155,103.8756226,NS23 ,1.300260055,103.8390737
SW4  Thanggam,NS24 NE6 CC1 Dhoby Ghaut,33,1.53,0.87,2.2,0.58,1.24,SW4 ,1.397318155,103.8756226,NS24 ,1.298701307,103.8461119
SW4  Thanggam,NS25 EW13 City Hall,39,1.57,0.87,2.3,0.58,1.27,SW4 ,1.397318155,103.8756226,NS25 ,1.292936243,103.852581
SW4  Thanggam,NS26 EW14  Raffles Place,41,1.61,0.87,2.3,0.58,1.3,SW4 ,1.397318155,103.8756226,NS26 ,1.284125611,103.8514572
SW4  Thanggam,NS27 CE2 Marina Bay,43,1.65,0.87,2.3,0.58,1.33,SW4 ,1.397318155,103.8756226,NS27 ,1.276427355,103.8545925
SW4  Thanggam,NS28 Marina South Pier,45,1.72,0.87,2.4,0.58,1.39,SW4 ,1.397318155,103.8756226,NS28,1.271336711,103.8628525
SW4  Thanggam,NS3 Bukit Gombak,63,1.92,0.87,2.5,0.58,1.57,SW4 ,1.397318155,103.8756226,NS3,1.358761857,103.7519164
SW4  Thanggam,NS4 BP1 Choa Chu Kang,66,1.92,0.87,2.5,0.58,1.57,SW4 ,1.397318155,103.8756226,NS4,1.385361693,103.744367
SW4  Thanggam,NS5  Yew Tee,64,1.93,0.87,2.5,0.58,1.58,SW4 ,1.397318155,103.8756226,NS5 ,1.397535018,103.7474307
SW4  Thanggam,NS7 Kranji,59,1.93,0.87,2.5,0.58,1.58,SW4 ,1.397318155,103.8756226,NS7 ,1.425177699,103.7621874
SW4  Thanggam,NS8 Marsiling,57,1.91,0.87,2.5,0.58,1.56,SW4 ,1.397318155,103.8756226,NS8 ,1.432514421,103.77409
SW4  Thanggam,NS9  Woodlands,54,1.9,0.87,2.5,0.58,1.55,SW4 ,1.397318155,103.8756226,NS9 ,1.436875128,103.7864999
SW4  Thanggam,PE1 Cove,19,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PE1 ,1.399281985,103.9059403
SW4  Thanggam,PE2  Meridian,20,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PE2 ,1.396912053,103.9089277
SW4  Thanggam,PE3 Coral Edge,22,1.16,0.81,1.8,0.55,0.94,SW4 ,1.397318155,103.8756226,PE3,1.393909226,103.9125574
SW4  Thanggam,PE4  Riviera,23,1.16,0.81,1.8,0.55,0.94,SW4 ,1.397318155,103.8756226,PE4 ,1.394524496,103.9161415
SW4  Thanggam,PE5 Kadaloor,22,1.16,0.81,1.8,0.55,0.94,SW4 ,1.397318155,103.8756226,PE5,1.399584853,103.9164619
SW4  Thanggam,PE6  Oasis,21,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PE6 ,1.402286677,103.9127036
SW4  Thanggam,PE7 Damai,19,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PE7,1.405234836,103.9085809
SW4  Thanggam,PW1  Sam Kee,17,0.97,0.68,1.6,0.47,0.79,SW4 ,1.397318155,103.8756226,PW1 ,1.409612685,103.9048099
SW4  Thanggam,PW3  Punggol Point,19,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PW3 ,1.41684852,103.9066284
SW4  Thanggam,PW4  Samudera,20,1.16,0.81,1.8,0.55,0.94,SW4 ,1.397318155,103.8756226,PW4 ,1.415901719,103.9021353
SW4  Thanggam,PW5  Nibong,20,1.16,0.81,1.8,0.55,0.94,SW4 ,1.397318155,103.8756226,PW5 ,1.411870458,103.9002935
SW4  Thanggam,PW6  Sumang,19,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PW6 ,1.408452426,103.8985387
SW4  Thanggam,PW7  Soo Teck,18,1.07,0.75,1.6,0.52,0.87,SW4 ,1.397318155,103.8756226,PW7 ,1.405088585,103.8971904
SW4  Thanggam,SE1 Compassvale,14,0.87,0.61,1.6,0.42,0.71,SW4 ,1.397318155,103.8756226,SE1,1.394493046,103.9004726
SW4  Thanggam,SE2  Rumbia,15,0.97,0.68,1.6,0.47,0.79,SW4 ,1.397318155,103.8756226,SE2 ,1.391468497,103.9059522
SW4  Thanggam,SE3  Bakau,17,0.97,0.68,1.6,0.47,0.79,SW4 ,1.397318155,103.8756226,SE3  ,1.388092704,103.9054179
SW4  Thanggam,SE4 Kangkar,15,0.97,0.68,1.6,0.47,0.79,SW4 ,1.397318155,103.8756226,SE4,1.383978902,103.9021539
SW4  Thanggam,SE5  Ranggung,14,0.87,0.61,1.6,0.42,0.71,SW4 ,1.397318155,103.8756226,SE5 ,1.384233561,103.897176
SW4  Thanggam,SW1 Cheng Lim,4,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW1 ,1.396277631,103.8937792
SW4  Thanggam,SW2 Farmway,2,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW2,1.397170196,103.8892882
SW4  Thanggam,SW3 Kupang,1,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW3,1.398212828,103.881242
SW4  Thanggam,SW4  Thanggam,0,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW4 ,1.397318155,103.8756226
SW4  Thanggam,SW5 Fernvale,1,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW5 ,1.391885888,103.8762959
SW4  Thanggam,SW6 Layar,3,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW6 ,1.392079839,103.8800158
SW4  Thanggam,SW7  Tongkang,4,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW7 ,1.389347953,103.8858287
SW4  Thanggam,SW8  Renjong,6,0.77,0.54,1.4,0.37,0.63,SW4 ,1.397318155,103.8756226,SW8,1.386723922,103.8905227
SW5 Fernvale,BP10 Fajar,66,1.91,0.87,2.5,0.58,1.56,SW5 ,1.391885888,103.8762959,BP10 ,1.384520796,103.7708268
SW5 Fernvale,BP11  Segar,66,1.91,0.87,2.5,0.58,1.56,SW5 ,1.391885888,103.8762959,BP11 ,1.387772131,103.7696171
SW5 Fernvale,BP12 Jelapang,64,1.9,0.87,2.5,0.58,1.55,SW5 ,1.391885888,103.8762959,BP12,1.386703025,103.7645235
SW5 Fernvale,BP13  Senja,63,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,BP13 ,1.382692296,103.7623879
SW5 Fernvale,BP14  Ten Mile Junction,63,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,BP14 ,1.380321008,103.760161
SW5 Fernvale,BP2  South View,67,1.91,0.87,2.5,0.58,1.56,SW5 ,1.391885888,103.8762959,BP2 ,1.380298287,103.7453173
SW5 Fernvale,BP3 Keat Hong,66,1.9,0.87,2.5,0.58,1.55,SW5 ,1.391885888,103.8762959,BP3 ,1.378602766,103.7490799
SW5 Fernvale,BP4  Teck Whye,65,1.9,0.87,2.5,0.58,1.55,SW5 ,1.391885888,103.8762959,BP4 ,1.376684679,103.7537352
SW5 Fernvale,BP5  Phoenix,63,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,BP5 ,1.378618844,103.7580559
SW5 Fernvale,BP6 DT1 Bukit Panjang,58,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,BP6 ,1.377909898,103.763034
SW5 Fernvale,BP7  Petir,63,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,BP7 ,1.377750334,103.7666882
SW5 Fernvale,BP8  Pending,64,1.9,0.87,2.5,0.58,1.55,SW5 ,1.391885888,103.8762959,BP8 ,1.376142883,103.7712881
SW5 Fernvale,BP9  Bangkit,65,1.9,0.87,2.5,0.58,1.55,SW5 ,1.391885888,103.8762959,BP9  ,1.380017897,103.7726667
SW5 Fernvale,CC10 DT26 MacPherson,33,1.41,0.87,2.2,0.58,1.15,SW5 ,1.391885888,103.8762959,CC10,1.326345372,103.8902718
SW5 Fernvale,CC11  Tai Seng,31,1.37,0.87,2,0.58,1.12,SW5 ,1.391885888,103.8762959,CC11 ,1.335433322,103.88818
SW5 Fernvale,CC12  Bartley,29,1.33,0.87,2,0.58,1.09,SW5 ,1.391885888,103.8762959,CC12,1.342828338,103.8797462
SW5 Fernvale,CC14 Lorong Chuan,28,1.29,0.87,1.8,0.58,1.06,SW5 ,1.391885888,103.8762959,CC14 ,1.351612171,103.8641434
SW5 Fernvale,CC16 Marymount,33,1.45,0.87,2.2,0.58,1.18,SW5 ,1.391885888,103.8762959,CC16 ,1.348707263,103.8394214
SW5 Fernvale,CC17 Caldecott,35,1.49,0.87,2.2,0.58,1.21,SW5 ,1.391885888,103.8762959,CC17 ,1.337674508,103.8395281
SW5 Fernvale,CC19  DT9  Botanic Gardens,40,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,CC19,1.322110193,103.8149876
SW5 Fernvale,CC2  Bras Basah,40,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,CC2  ,1.296861687,103.8506629
SW5 Fernvale,CC20 Farrer Road,42,1.69,0.87,2.3,0.58,1.36,SW5 ,1.391885888,103.8762959,CC20,1.317510612,103.8075929
SW5 Fernvale,CC21 Holland Village,45,1.72,0.87,2.4,0.58,1.39,SW5 ,1.391885888,103.8762959,CC21,1.31183479,103.7962016
SW5 Fernvale,CC23  one-north,49,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,CC23 ,1.299759879,103.7874693
SW5 Fernvale,CC24 Kent Ridge,51,1.81,0.87,2.4,0.58,1.48,SW5 ,1.391885888,103.8762959,CC24 ,1.293462633,103.7846438
SW5 Fernvale,CC25 Haw Par Villa,53,1.83,0.87,2.5,0.58,1.5,SW5 ,1.391885888,103.8762959,CC25,1.282542157,103.7818234
SW5 Fernvale,CC26  Pasir Panjang,53,1.83,0.87,2.5,0.58,1.5,SW5 ,1.391885888,103.8762959,CC26,1.276213523,103.7913607
SW5 Fernvale,CC27 Labrador Park,50,1.81,0.87,2.4,0.58,1.48,SW5 ,1.391885888,103.8762959,CC27,1.272332732,103.8029471
SW5 Fernvale,CC28  Telok Blangah,48,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,CC28 ,1.270753211,103.8097544
SW5 Fernvale,CC3 Esplanade,42,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,CC3,1.293321608,103.8554985
SW5 Fernvale,CC4 DT15  Promenade,41,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,CC4 ,1.293218051,103.8609921
SW5 Fernvale,CC5  Nicoll Highway,43,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,CC5 ,1.299766835,103.8636292
SW5 Fernvale,CC6  Stadium,41,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,CC6 ,1.30284063,103.8753395
SW5 Fernvale,CC7  Mountbatten,39,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,CC7 ,1.306201905,103.8825153
SW5 Fernvale,CC8 Dakota,37,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,CC8,1.30838264,103.888648
SW5 Fernvale,CE1  DT16  Bayfront,43,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,CE1  ,1.281873788,103.8590733
SW5 Fernvale,CG1 DT35 Expo,51,1.75,0.87,2.4,0.58,1.42,SW5 ,1.391885888,103.8762959,CG1,1.334549778,103.9615134
SW5 Fernvale,CG2 Changi Airport,56,1.87,0.87,2.5,0.58,1.52,SW5 ,1.391885888,103.8762959,CG2 ,1.357314545,103.9883212
SW5 Fernvale,DT10  Stevens,40,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,DT10 ,1.320065557,103.8260263
SW5 Fernvale,DT13  Rochor,37,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,DT13,1.306800025,103.8496427
SW5 Fernvale,DT17 Downtown,43,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,DT17,1.27944619,103.8528356
SW5 Fernvale,DT18  Telok Ayer,42,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,DT18,1.282289536,103.8482991
SW5 Fernvale,DT2 Cashew,56,1.88,0.87,2.5,0.58,1.53,SW5 ,1.391885888,103.8762959,DT2 ,1.369369831,103.764714
SW5 Fernvale,DT20 Fort Canning,43,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,DT20,1.292478928,103.8443255
SW5 Fernvale,DT21  Bencoolen,45,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,DT21 ,1.29886427,103.8503799
SW5 Fernvale,DT22 Jalan Besar,44,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,DT22,1.305403642,103.8554713
SW5 Fernvale,DT23  Bendemeer,42,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,DT23,1.313672233,103.8629702
SW5 Fernvale,DT24 Geylang Bahru,40,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,DT24,1.321505838,103.8718904
SW5 Fernvale,DT25 Mattar,38,1.45,0.87,2.2,0.58,1.18,SW5 ,1.391885888,103.8762959,DT25 ,1.326876715,103.8832341
SW5 Fernvale,DT27  Ubi,38,1.45,0.87,2.2,0.58,1.18,SW5 ,1.391885888,103.8762959,DT27 ,1.329956826,103.8992348
SW5 Fernvale,DT28 Kaki Bukit,40,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,DT28 ,1.334967302,103.9084393
SW5 Fernvale,DT29  Bedok North,42,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,DT29 ,1.334742117,103.9179554
SW5 Fernvale,DT3 Hillview,54,1.87,0.87,2.5,0.58,1.52,SW5 ,1.391885888,103.8762959,DT3,1.362344869,103.7674369
SW5 Fernvale,DT30  Bedok Reservoir,44,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,DT30,1.33660783,103.9322077
SW5 Fernvale,DT31  Tampines West,46,1.69,0.87,2.3,0.58,1.36,SW5 ,1.391885888,103.8762959,DT31,1.345515305,103.938408
SW5 Fernvale,DT33  Tampines East,50,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,DT33 ,1.356191483,103.9546005
SW5 Fernvale,DT34  Upper Changi,53,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,DT34 ,1.341737484,103.9614367
SW5 Fernvale,DT5  Beauty World,50,1.81,0.87,2.4,0.58,1.48,SW5 ,1.391885888,103.8762959,DT5  ,1.341223176,103.77581
SW5 Fernvale,DT6 King Albert Park,48,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,DT6 ,1.335665121,103.7838201
SW5 Fernvale,DT7  Sixth Avenue,46,1.72,0.87,2.4,0.58,1.39,SW5 ,1.391885888,103.8762959,DT7 ,1.330786387,103.7972561
SW5 Fernvale,DT8  Tan Kah Kee,44,1.69,0.87,2.3,0.58,1.36,SW5 ,1.391885888,103.8762959,DT8 ,1.325883209,103.8073292
SW5 Fernvale,EW1  Pasir Ris,53,1.81,0.87,2.4,0.58,1.48,SW5 ,1.391885888,103.8762959,EW1 ,1.372983774,103.9492348
SW5 Fernvale,EW10 Kallang,43,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,EW10,1.31148891,103.8713766
SW5 Fernvale,EW11 Lavender,44,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,EW11 ,1.30735702,103.8628215
SW5 Fernvale,EW12  DT14  Bugis,39,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,EW12 ,1.300465076,103.8557007
SW5 Fernvale,EW15  Tanjong Pagar,44,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,EW15,1.276521247,103.8458611
SW5 Fernvale,EW16 NE3  Outram Park,40,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,EW16,1.279764543,103.8395732
SW5 Fernvale,EW17  Tiong Bahru,46,1.69,0.87,2.3,0.58,1.36,SW5 ,1.391885888,103.8762959,EW17,1.286193393,103.827021
SW5 Fernvale,EW18  Redhill,48,1.75,0.87,2.4,0.58,1.42,SW5 ,1.391885888,103.8762959,EW18,1.289562726,103.8168209
SW5 Fernvale,EW19  Queenstown,50,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,EW19 ,1.294860933,103.8058913
SW5 Fernvale,EW2 DT32  Tampines,48,1.72,0.87,2.4,0.58,1.39,SW5 ,1.391885888,103.8762959,EW2 ,1.353301356,103.9451175
SW5 Fernvale,EW20 Commonwealth,52,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,EW20,1.302438735,103.7983136
SW5 Fernvale,EW21 CC22 Buona Vista,47,1.75,0.87,2.4,0.58,1.42,SW5 ,1.391885888,103.8762959,EW21 ,1.307183467,103.7902028
SW5 Fernvale,EW22 Dover,52,1.81,0.87,2.4,0.58,1.48,SW5 ,1.391885888,103.8762959,EW22 ,1.311405293,103.7786522
SW5 Fernvale,EW23 Clementi,55,1.83,0.87,2.5,0.58,1.5,SW5 ,1.391885888,103.8762959,EW23 ,1.314954492,103.7653168
SW5 Fernvale,EW25 Chinese Garden,61,1.9,0.87,2.5,0.58,1.55,SW5 ,1.391885888,103.8762959,EW25,1.342352821,103.7326244
SW5 Fernvale,EW26 Lakeside,63,1.92,0.87,2.5,0.58,1.57,SW5 ,1.391885888,103.8762959,EW26,1.344259249,103.7209802
SW5 Fernvale,EW27  Boon Lay,66,1.93,0.87,2.5,0.58,1.58,SW5 ,1.391885888,103.8762959,EW27 ,1.338604054,103.7060994
SW5 Fernvale,EW28  Pioneer,68,1.94,0.87,2.5,0.58,1.59,SW5 ,1.391885888,103.8762959,EW28,1.337586882,103.6973586
SW5 Fernvale,EW29 Joo Koon,72,1.97,0.87,2.5,0.58,1.62,SW5 ,1.391885888,103.8762959,EW29 ,1.327717173,103.6784167
SW5 Fernvale,EW3  Simei,51,1.78,0.87,2.4,0.58,1.45,SW5 ,1.391885888,103.8762959,EW3 ,1.343202895,103.9533387
SW5 Fernvale,EW30 Gul Circle,75,1.99,0.87,2.5,0.58,1.64,SW5 ,1.391885888,103.8762959,EW30,1.319505215,103.6605988
SW5 Fernvale,EW31  Tuas Crescent,77,2.01,0.87,2.5,0.58,1.66,SW5 ,1.391885888,103.8762959,EW31,1.321026553,103.6491245
SW5 Fernvale,EW32  Tuas West Road,79,2.02,0.87,2.5,0.58,1.67,SW5 ,1.391885888,103.8762959,EW32 ,1.329989089,103.6396662
SW5 Fernvale,EW33  Tuas Link,81,2.02,0.87,2.5,0.58,1.67,SW5 ,1.391885888,103.8762959,EW33,1.340463766,103.6369324
SW5 Fernvale,EW4  Tanah Merah,48,1.69,0.87,2.3,0.58,1.36,SW5 ,1.391885888,103.8762959,EW4 ,1.327187135,103.9463161
SW5 Fernvale,EW5  Bedok,45,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,EW5  ,1.323979969,103.9299587
SW5 Fernvale,EW6 Kembangan,43,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,EW6,1.321038249,103.9129282
SW5 Fernvale,EW7 Eunos,41,1.49,0.87,2.2,0.58,1.21,SW5 ,1.391885888,103.8762959,EW7 ,1.319778952,103.9032339
SW5 Fernvale,EW8 CC9  Paya Lebar,35,1.45,0.87,2.2,0.58,1.18,SW5 ,1.391885888,103.8762959,EW8,1.318112082,103.8930446
SW5 Fernvale,EW9  Aljunied,41,1.49,0.87,2.2,0.58,1.21,SW5 ,1.391885888,103.8762959,EW9 ,1.316432612,103.882893
SW5 Fernvale,NE1 CC29 HarbourFront,43,1.75,0.87,2.4,0.58,1.42,SW5 ,1.391885888,103.8762959,NE1 ,1.26547264,103.821446
SW5 Fernvale,NE10  Potong Pasir,26,1.37,0.87,2,0.58,1.12,SW5 ,1.391885888,103.8762959,NE10 ,1.331379525,103.869046
SW5 Fernvale,NE11  Woodleigh,24,1.33,0.87,2,0.58,1.09,SW5 ,1.391885888,103.8762959,NE11,1.339190046,103.8708081
SW5 Fernvale,NE12 CC13  Serangoon,22,1.29,0.87,1.8,0.58,1.06,SW5 ,1.391885888,103.8762959,NE12 ,1.349707875,103.8735637
SW5 Fernvale,NE13 Kovan,19,1.16,0.81,1.8,0.55,0.94,SW5 ,1.391885888,103.8762959,NE13,1.360179171,103.8850503
SW5 Fernvale,NE14 Hougang,17,0.97,0.68,1.6,0.47,0.79,SW5 ,1.391885888,103.8762959,NE14,1.371292292,103.8923636
SW5 Fernvale,NE15  Buangkok,15,0.87,0.61,1.6,0.42,0.71,SW5 ,1.391885888,103.8762959,NE15,1.382877858,103.8931042
SW5 Fernvale,NE16 STC  Sengkang,9,0.77,0.54,1.4,0.37,0.63,SW5 ,1.391885888,103.8762959,NE16,1.391694626,103.8954664
SW5 Fernvale,NE17 PTC  Punggol,13,0.97,0.68,1.6,0.47,0.79,SW5 ,1.391885888,103.8762959,NE17 ,1.404546728,103.902052
SW5 Fernvale,NE4 DT19 Chinatown,38,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,NE4,1.284359578,103.8434242
SW5 Fernvale,NE5 Clarke Quay,36,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,NE5 ,1.288386024,103.8465519
SW5 Fernvale,NE7 DT12 Little India,32,1.49,0.87,2.2,0.58,1.21,SW5 ,1.391885888,103.8762959,NE7 ,1.307198223,103.8485807
SW5 Fernvale,NE8 Farrer Park,30,1.45,0.87,2.2,0.58,1.18,SW5 ,1.391885888,103.8762959,NE8,1.31235984,103.8541717
SW5 Fernvale,NE9  Boon Keng,28,1.41,0.87,2.2,0.58,1.15,SW5 ,1.391885888,103.8762959,NE9 ,1.319395706,103.861679
SW5 Fernvale,NS1 EW24 Jurong East,59,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,NS1,1.33315262,103.7423112
SW5 Fernvale,NS10  Admiralty,53,1.88,0.87,2.5,0.58,1.53,SW5 ,1.391885888,103.8762959,NS10,1.440585001,103.8009982
SW5 Fernvale,NS11  Sembawang,50,1.83,0.87,2.5,0.58,1.5,SW5 ,1.391885888,103.8762959,NS11 ,1.449050821,103.8200504
SW5 Fernvale,NS13  Yishun,46,1.75,0.87,2.4,0.58,1.42,SW5 ,1.391885888,103.8762959,NS13,1.429443081,103.8350045
SW5 Fernvale,NS14 Khatib,44,1.72,0.87,2.4,0.58,1.39,SW5 ,1.391885888,103.8762959,NS14 ,1.41738337,103.83298
SW5 Fernvale,NS15  Yio Chu Kang,38,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,NS15,1.381756046,103.8449439
SW5 Fernvale,NS16  Ang Mo Kio,36,1.49,0.87,2.2,0.58,1.21,SW5 ,1.391885888,103.8762959,NS16 ,1.369347304,103.8499283
SW5 Fernvale,NS17  CC15  Bishan,30,1.37,0.87,2,0.58,1.12,SW5 ,1.391885888,103.8762959,NS17 ,1.350838988,103.8481398
SW5 Fernvale,NS18  Braddell,36,1.41,0.87,2.2,0.58,1.15,SW5 ,1.391885888,103.8762959,NS18,1.340471684,103.8467942
SW5 Fernvale,NS19  Toa Payoh,38,1.45,0.87,2.2,0.58,1.18,SW5 ,1.391885888,103.8762959,NS19 ,1.332628987,103.8474979
SW5 Fernvale,NS2 Bukit Batok,62,1.91,0.87,2.5,0.58,1.56,SW5 ,1.391885888,103.8762959,NS2,1.349034109,103.74959
SW5 Fernvale,NS20  Novena,40,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,NS20,1.320440791,103.8438228
SW5 Fernvale,NS21 DT11  Newton,38,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,NS21 ,1.3123201,103.8379841
SW5 Fernvale,NS22  Orchard,41,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,NS22 ,1.303981012,103.8322417
SW5 Fernvale,NS23  Somerset,39,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,NS23 ,1.300260055,103.8390737
SW5 Fernvale,NS24 NE6 CC1 Dhoby Ghaut,34,1.53,0.87,2.2,0.58,1.24,SW5 ,1.391885888,103.8762959,NS24 ,1.298701307,103.8461119
SW5 Fernvale,NS25 EW13 City Hall,40,1.57,0.87,2.3,0.58,1.27,SW5 ,1.391885888,103.8762959,NS25 ,1.292936243,103.852581
SW5 Fernvale,NS26 EW14  Raffles Place,42,1.61,0.87,2.3,0.58,1.3,SW5 ,1.391885888,103.8762959,NS26 ,1.284125611,103.8514572
SW5 Fernvale,NS27 CE2 Marina Bay,44,1.65,0.87,2.3,0.58,1.33,SW5 ,1.391885888,103.8762959,NS27 ,1.276427355,103.8545925
SW5 Fernvale,NS28 Marina South Pier,46,1.69,0.87,2.3,0.58,1.36,SW5 ,1.391885888,103.8762959,NS28,1.271336711,103.8628525
SW5 Fernvale,NS3 Bukit Gombak,64,1.92,0.87,2.5,0.58,1.57,SW5 ,1.391885888,103.8762959,NS3,1.358761857,103.7519164
SW5 Fernvale,NS4 BP1 Choa Chu Kang,67,1.91,0.87,2.5,0.58,1.56,SW5 ,1.391885888,103.8762959,NS4,1.385361693,103.744367
SW5 Fernvale,NS5  Yew Tee,65,1.93,0.87,2.5,0.58,1.58,SW5 ,1.391885888,103.8762959,NS5 ,1.397535018,103.7474307
SW5 Fernvale,NS7 Kranji,60,1.93,0.87,2.5,0.58,1.58,SW5 ,1.391885888,103.8762959,NS7 ,1.425177699,103.7621874
SW5 Fernvale,NS8 Marsiling,58,1.91,0.87,2.5,0.58,1.56,SW5 ,1.391885888,103.8762959,NS8 ,1.432514421,103.77409
SW5 Fernvale,NS9  Woodlands,55,1.89,0.87,2.5,0.58,1.54,SW5 ,1.391885888,103.8762959,NS9 ,1.436875128,103.7864999
SW5 Fernvale,PE1 Cove,20,1.07,0.75,1.6,0.52,0.87,SW5 ,1.391885888,103.8762959,PE1 ,1.399281985,103.9059403
SW5 Fernvale,PE2  Meridian,21,1.07,0.75,1.6,0.52,0.87,SW5 ,1.391885888,103.8762959,PE2 ,1.396912053,103.9089277
